Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#3534 - 5XF6H	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#3537 - 5XFQA	specific	277057	164	215	2.82908e-32	114.279	cd15582	PHD2_PHF1	 - 	cl22851
Q#3537 - 5XFQA	specific	276975	65	115	5.63079e-24	92.5874	cd15500	PHD1_PHF1	 - 	cl22851
Q#3537 - 5XFQA	specific	197660	5	56	2.44522e-08	49.5796	smart00333	TUDOR	 - 	cl02573
Q#3537 - 5XFQA	multi-dom	214584	66	115	7.23724e-06	42.5842	smart00249	PHD	 - 	 - 
Q#3538 - 5XFQB	specific	277057	164	215	2.82908e-32	114.279	cd15582	PHD2_PHF1	 - 	cl22851
Q#3538 - 5XFQB	specific	276975	65	115	5.63079e-24	92.5874	cd15500	PHD1_PHF1	 - 	cl22851
Q#3538 - 5XFQB	specific	197660	5	56	2.44522e-08	49.5796	smart00333	TUDOR	 - 	cl02573
Q#3538 - 5XFQB	multi-dom	214584	66	115	7.23724e-06	42.5842	smart00249	PHD	 - 	 - 
Q#3543 - 5XFRA	superfamily	354958	162	213	7.32314e-32	112.681	cl22851	PHD_SF superfamily	 - 	 - 
Q#3543 - 5XFRA	specific	277053	63	115	3.05472e-29	105.939	cd15578	PHD1_MTF2	 - 	cl22851
Q#3543 - 5XFRA	specific	197660	4	54	1.28751e-08	50.35	smart00333	TUDOR	 - 	cl02573
Q#3543 - 5XFRA	multi-dom	214584	63	113	1.4567e-06	44.125	smart00249	PHD	 - 	 - 
Q#3543 - 5XFRA	multi-dom	214584	163	211	0.000396061	37.5766	smart00249	PHD	 - 	 - 
Q#3544 - 5XFRB	superfamily	354958	162	213	7.32314e-32	112.681	cl22851	PHD_SF superfamily	 - 	 - 
Q#3544 - 5XFRB	specific	277053	63	115	3.05472e-29	105.939	cd15578	PHD1_MTF2	 - 	cl22851
Q#3544 - 5XFRB	specific	197660	4	54	1.28751e-08	50.35	smart00333	TUDOR	 - 	cl02573
Q#3544 - 5XFRB	multi-dom	214584	63	113	1.4567e-06	44.125	smart00249	PHD	 - 	 - 
Q#3544 - 5XFRB	multi-dom	214584	163	211	0.000396061	37.5766	smart00249	PHD	 - 	 - 
Q#3549 - 5XM0A	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#3550 - 5XM0B	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3551 - 5XM0C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3552 - 5XM0D	superfamily	355063	15	128	3.1176e-51	157.93	cl23830	H2B superfamily	 - 	 - 
Q#3553 - 5XM0E	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#3554 - 5XM0F	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3555 - 5XM0G	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3556 - 5XM0H	superfamily	355063	15	128	3.1176e-51	157.93	cl23830	H2B superfamily	 - 	 - 
Q#3559 - 5XM1A	specific	185400	4	139	2.96163e-89	255.215	PTZ00018	PTZ00018	 - 	cl23735
Q#3560 - 5XM1B	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3561 - 5XM1C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3562 - 5XM1D	superfamily	355063	15	128	3.1176e-51	157.93	cl23830	H2B superfamily	 - 	 - 
Q#3563 - 5XM1E	specific	185400	4	139	2.96163e-89	255.215	PTZ00018	PTZ00018	 - 	cl23735
Q#3564 - 5XM1F	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3565 - 5XM1G	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3566 - 5XM1H	superfamily	355063	15	128	3.1176e-51	157.93	cl23830	H2B superfamily	 - 	 - 
Q#3569 - 5XMYA	specific	276997	15	60	6.25981e-20	73.8606	cd15522	PHD_TAF3	 - 	cl22851
Q#3570 - 5XMYC	specific	276997	15	60	6.25981e-20	73.8606	cd15522	PHD_TAF3	 - 	cl22851
Q#3573 - 5XNVA	specific	341126	9	132	2.40577e-83	239.398	cd16907	YEATS_YEATS2_like	 - 	cl38902
Q#3575 - 5XTZA	specific	341128	23	159	2.46827e-99	281.829	cd16909	YEATS_GAS41_like	 - 	cl38902
Q#3576 - 5XTZB	specific	341128	23	159	2.46827e-99	281.829	cd16909	YEATS_GAS41_like	 - 	cl38902
Q#3577 - 5XTZC	specific	341128	23	159	2.46827e-99	281.829	cd16909	YEATS_GAS41_like	 - 	cl38902
Q#3578 - 5XTZD	specific	341128	23	159	2.46827e-99	281.829	cd16909	YEATS_GAS41_like	 - 	cl38902
Q#3580 - 5Y0CA	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#3581 - 5Y0CB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3582 - 5Y0CC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3583 - 5Y0CD	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#3584 - 5Y0CE	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#3585 - 5Y0CF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3586 - 5Y0CG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3587 - 5Y0CH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#3590 - 5Y0DA	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#3591 - 5Y0DB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3592 - 5Y0DC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3593 - 5Y0DD	specific	197718	31	127	8.11945e-53	161.145	smart00427	H2B	 - 	cl23830
Q#3594 - 5Y0DE	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#3595 - 5Y0DF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3596 - 5Y0DG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3597 - 5Y0DH	specific	197718	31	127	8.11945e-53	161.145	smart00427	H2B	 - 	cl23830
Q#3600 - 5Y20A	superfamily	354958	3	52	3.51512e-22	79.0765	cl22851	PHD_SF superfamily	 - 	 - 
Q#3600 - 5Y20A	multi-dom	214584	4	50	2.52856e-05	36.421	smart00249	PHD	 - 	 - 
Q#3602 - 5Y5WA	specific	334953	27	75	2.39291e-26	96.1563	pfam02513	Spin-Ssty	 - 	cl03632
Q#3602 - 5Y5WA	specific	334953	106	154	2.67002e-22	85.7559	pfam02513	Spin-Ssty	 - 	cl03632
Q#3602 - 5Y5WA	specific	334953	187	231	1.03868e-18	76.5111	pfam02513	Spin-Ssty	 - 	cl03632
Q#3603 - 5Y5WB	specific	334953	27	75	2.39291e-26	96.1563	pfam02513	Spin-Ssty	 - 	cl03632
Q#3603 - 5Y5WB	specific	334953	106	154	2.67002e-22	85.7559	pfam02513	Spin-Ssty	 - 	cl03632
Q#3603 - 5Y5WB	specific	334953	187	231	1.03868e-18	76.5111	pfam02513	Spin-Ssty	 - 	cl03632
Q#3604 - 5Y5WC	specific	334953	27	75	2.39291e-26	96.1563	pfam02513	Spin-Ssty	 - 	cl03632
Q#3604 - 5Y5WC	specific	334953	106	154	2.67002e-22	85.7559	pfam02513	Spin-Ssty	 - 	cl03632
Q#3604 - 5Y5WC	specific	334953	187	231	1.03868e-18	76.5111	pfam02513	Spin-Ssty	 - 	cl03632
Q#3605 - 5Y5WD	specific	334953	27	75	2.39291e-26	96.1563	pfam02513	Spin-Ssty	 - 	cl03632
Q#3605 - 5Y5WD	specific	334953	106	154	2.67002e-22	85.7559	pfam02513	Spin-Ssty	 - 	cl03632
Q#3605 - 5Y5WD	specific	334953	187	231	1.03868e-18	76.5111	pfam02513	Spin-Ssty	 - 	cl03632
Q#3609 - 5YC3A	superfamily	354958	11	60	5.73983e-22	79.0765	cl22851	PHD_SF superfamily	 - 	 - 
Q#3609 - 5YC3A	multi-dom	214584	12	58	4.53835e-06	38.7322	smart00249	PHD	 - 	 - 
Q#3611 - 5YC4A	superfamily	354958	11	60	5.73983e-22	79.0765	cl22851	PHD_SF superfamily	 - 	 - 
Q#3611 - 5YC4A	multi-dom	214584	12	58	4.53835e-06	38.7322	smart00249	PHD	 - 	 - 
Q#3613 - 5YE3A	specific	319325	111	210	1.5619e-49	156.461	cd07699	IgC_L	 - 	cl11960
Q#3613 - 5YE3A	superfamily	353325	2	105	2.75121e-48	153.406	cl11960	Ig superfamily	 - 	 - 
Q#3614 - 5YE3B	specific	319286	4	110	9.01893e-55	170.211	cd04981	IgV_H	 - 	cl11960
Q#3614 - 5YE3B	superfamily	353325	116	209	3.1669e-26	96.5899	cl11960	Ig superfamily	 - 	 - 
Q#3616 - 5YE4A	specific	319286	4	110	3.45337e-54	168.67	cd04981	IgV_H	 - 	cl11960
Q#3616 - 5YE4A	superfamily	353325	116	209	2.87439e-26	96.5899	cl11960	Ig superfamily	 - 	 - 
Q#3617 - 5YE4B	superfamily	353325	2	105	7.0709e-53	164.962	cl11960	Ig superfamily	 - 	 - 
Q#3617 - 5YE4B	specific	319325	111	210	5.66411e-50	157.617	cd07699	IgC_L	 - 	cl11960
Q#3618 - 5YE4C	specific	319286	4	110	3.45337e-54	168.67	cd04981	IgV_H	 - 	cl11960
Q#3618 - 5YE4C	superfamily	353325	116	209	2.87439e-26	96.5899	cl11960	Ig superfamily	 - 	 - 
Q#3619 - 5YE4D	superfamily	353325	2	105	7.0709e-53	164.962	cl11960	Ig superfamily	 - 	 - 
Q#3619 - 5YE4D	specific	319325	111	210	5.66411e-50	157.617	cd07699	IgC_L	 - 	cl11960
Q#3622 - 5YKOA	specific	334913	263	379	3.33229e-56	184.046	pfam02373	JmjC	 - 	cl21464
Q#3622 - 5YKOA	specific	335156	486	538	1.17526e-15	70.6778	pfam02928	zf-C5HC2	 - 	cl03786
Q#3622 - 5YKOA	specific	128818	23	63	1.33572e-15	70.3694	smart00545	JmjN	 - 	cl15840
Q#3624 - 5YVXA	specific	336710	4	43	1.26673e-10	49.9593	pfam07496	zf-CW	 - 	cl06504
Q#3626 - 5YYFA	specific	341125	12	140	9.72655e-78	225.916	cd16906	YEATS_AF-9_like	 - 	cl38902
Q#3628 - 5YYFC	specific	341125	12	140	9.72655e-78	225.916	cd16906	YEATS_AF-9_like	 - 	cl38902
Q#3630 - 5Z23A	specific	185400	4	141	4.78959e-76	221.702	PTZ00018	PTZ00018	 - 	cl23735
Q#3631 - 5Z23B	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3632 - 5Z23C	specific	185399	5	134	1.88264e-67	201.127	PTZ00017	PTZ00017	 - 	cl30549
Q#3632 - 5Z23C	specific	318451	141	167	4.16209e-13	59.7533	pfam16211	Histone_H2A_C	C	cl24064
Q#3633 - 5Z23D	specific	197718	31	127	2.92665e-51	157.293	smart00427	H2B	 - 	cl23830
Q#3634 - 5Z23E	specific	185400	4	141	4.78959e-76	221.702	PTZ00018	PTZ00018	 - 	cl23735
Q#3635 - 5Z23F	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3636 - 5Z23G	specific	185399	5	134	1.88264e-67	201.127	PTZ00017	PTZ00017	 - 	cl30549
Q#3636 - 5Z23G	specific	318451	141	167	4.16209e-13	59.7533	pfam16211	Histone_H2A_C	C	cl24064
Q#3637 - 5Z23H	specific	197718	31	127	2.92665e-51	157.293	smart00427	H2B	 - 	cl23830
Q#3640 - 5Z30A	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#3641 - 5Z30B	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3642 - 5Z30C	superfamily	177756	9	124	5.15898e-63	188.615	cl30550	PLN00154 superfamily	 - 	 - 
Q#3643 - 5Z30D	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#3644 - 5Z30E	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#3645 - 5Z30F	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3646 - 5Z30G	superfamily	177756	9	124	5.15898e-63	188.615	cl30550	PLN00154 superfamily	 - 	 - 
Q#3647 - 5Z30H	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#3650 - 5Z8LA	specific	240065	30	164	1.74715e-58	180.675	cd04714	BAH_BAHCC1	 - 	cl02608
Q#3650 - 5Z8LA	superfamily	354958	148	194	8.48226e-15	66.2157	cl22851	PHD_SF superfamily	 - 	 - 
Q#3650 - 5Z8LA	multi-dom	214584	148	194	2.75019e-08	48.7474	smart00249	PHD	 - 	 - 
Q#3652 - 5Z8NA	specific	240065	30	164	4.43229e-58	178.364	cd04714	BAH_BAHCC1	 - 	cl02608
Q#3652 - 5Z8NA	superfamily	354958	148	194	1.26208e-14	64.6749	cl22851	PHD_SF superfamily	 - 	 - 
Q#3652 - 5Z8NA	multi-dom	214584	148	194	4.88454e-08	47.5918	smart00249	PHD	 - 	 - 
Q#3653 - 5Z8NB	specific	240065	30	164	4.43229e-58	178.364	cd04714	BAH_BAHCC1	 - 	cl02608
Q#3653 - 5Z8NB	superfamily	354958	148	194	1.26208e-14	64.6749	cl22851	PHD_SF superfamily	 - 	 - 
Q#3653 - 5Z8NB	multi-dom	214584	148	194	4.88454e-08	47.5918	smart00249	PHD	 - 	 - 
Q#3654 - 5Z8NC	specific	240065	30	164	4.43229e-58	178.364	cd04714	BAH_BAHCC1	 - 	cl02608
Q#3654 - 5Z8NC	superfamily	354958	148	194	1.26208e-14	64.6749	cl22851	PHD_SF superfamily	 - 	 - 
Q#3654 - 5Z8NC	multi-dom	214584	148	194	4.88454e-08	47.5918	smart00249	PHD	 - 	 - 
Q#3658 - 5Z93A	specific	238699	22	257	3.1679e-145	406.632	cd01408	SIRT1	 - 	cl00195
Q#3660 - 5Z94A	specific	238699	22	257	3.1679e-145	406.632	cd01408	SIRT1	 - 	cl00195
Q#3661 - 5Z94B	specific	238699	22	257	3.1679e-145	406.632	cd01408	SIRT1	 - 	cl00195
Q#3664 - 5ZBAA	specific	311917	9	343	9.6551e-134	392.173	pfam08214	HAT_KAT11	 - 	cl02120
Q#3665 - 5ZBAB	specific	335878	35	188	3.38766e-114	320.995	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#3666 - 5ZBAC	specific	185400	1	136	1.69262e-81	235.569	PTZ00018	PTZ00018	 - 	cl23735
Q#3667 - 5ZBAD	specific	185397	18	101	1.32059e-45	142.185	PTZ00015	PTZ00015	 - 	cl29688
Q#3668 - 5ZBBA	specific	311917	9	343	9.6551e-134	392.173	pfam08214	HAT_KAT11	 - 	cl02120
Q#3669 - 5ZBBB	specific	335878	35	188	3.38766e-114	320.995	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#3670 - 5ZBBC	specific	185400	1	136	1.69262e-81	235.569	PTZ00018	PTZ00018	 - 	cl23735
Q#3671 - 5ZBBD	specific	185397	18	101	1.32059e-45	142.185	PTZ00015	PTZ00015	 - 	cl29688
Q#3672 - 5ZBXA	specific	185400	4	141	3.7998e-78	227.095	PTZ00018	PTZ00018	 - 	cl23735
Q#3673 - 5ZBXB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3674 - 5ZBXC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3675 - 5ZBXD	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#3676 - 5ZBXE	specific	185400	4	141	3.7998e-78	227.095	PTZ00018	PTZ00018	 - 	cl23735
Q#3677 - 5ZBXF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3678 - 5ZBXG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3679 - 5ZBXH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#3682 - 5ZNPA	superfamily	351822	23	158	3.97011e-50	158.719	cl02608	BAH superfamily	 - 	 - 
Q#3682 - 5ZNPA	superfamily	354958	142	188	3.56402e-13	61.2081	cl22851	PHD_SF superfamily	 - 	 - 
Q#3682 - 5ZNPA	multi-dom	214584	142	188	3.62386e-07	45.2806	smart00249	PHD	 - 	 - 
Q#3683 - 5ZNPB	superfamily	351822	23	158	3.97011e-50	158.719	cl02608	BAH superfamily	 - 	 - 
Q#3683 - 5ZNPB	superfamily	354958	142	188	3.56402e-13	61.2081	cl22851	PHD_SF superfamily	 - 	 - 
Q#3683 - 5ZNPB	multi-dom	214584	142	188	3.62386e-07	45.2806	smart00249	PHD	 - 	 - 
Q#3686 - 5ZNRA	superfamily	351822	23	158	3.97011e-50	158.719	cl02608	BAH superfamily	 - 	 - 
Q#3686 - 5ZNRA	superfamily	354958	142	188	3.56402e-13	61.2081	cl22851	PHD_SF superfamily	 - 	 - 
Q#3686 - 5ZNRA	multi-dom	214584	142	188	3.62386e-07	45.2806	smart00249	PHD	 - 	 - 
Q#3687 - 5ZNRB	superfamily	351822	23	158	3.97011e-50	158.719	cl02608	BAH superfamily	 - 	 - 
Q#3687 - 5ZNRB	superfamily	354958	142	188	3.56402e-13	61.2081	cl22851	PHD_SF superfamily	 - 	 - 
Q#3687 - 5ZNRB	multi-dom	214584	142	188	3.62386e-07	45.2806	smart00249	PHD	 - 	 - 
Q#3690 - 5ZWXA	specific	336167	17	82	1.53806e-13	61.573	pfam05641	Agenet	 - 	cl22958
Q#3690 - 5ZWXA	specific	214798	95	147	5.21166e-11	54.6373	smart00743	Agenet	 - 	cl22958
Q#3691 - 5ZWXB	specific	336167	17	82	1.53806e-13	61.573	pfam05641	Agenet	 - 	cl22958
Q#3691 - 5ZWXB	specific	214798	95	147	5.21166e-11	54.6373	smart00743	Agenet	 - 	cl22958
Q#3696 - 6A5LA	specific	259848	15	854	0	1482.01	cd02733	RNAP_II_RPB1_N	 - 	cl19114
Q#3696 - 6A5LA	specific	132720	1037	1449	0	750.189	cd02584	RNAP_II_Rpb1_C	 - 	cl29012
Q#3696 - 6A5LA	specific	335973	874	1058	2.30647e-93	299.777	pfam04992	RNA_pol_Rpb1_6	 - 	cl04878
Q#3696 - 6A5LA	superfamily	318026	1632	1737	1.26238e-09	62.1699	cl29686	DUF4679 superfamily	C	 - 
Q#3697 - 6A5LB	specific	238353	30	1217	0	1135.37	cd00653	RNA_pol_B_RPB2	 - 	cl29917
Q#3698 - 6A5LC	specific	132909	5	265	2.37925e-138	391.196	cd07031	RNAP_II_RPB3	 - 	cl11409
Q#3698 - 6A5LC	multi-dom	214766	17	255	3.23339e-76	232.118	smart00662	RPOLD	 - 	 - 
Q#3699 - 6A5LD	superfamily	351189	18	185	4.8196e-32	112.004	cl00638	RNA_pol_Rpb4 superfamily	 - 	 - 
Q#3700 - 6A5LE	superfamily	356674	1	213	7.50305e-78	232.096	cl29798	RNA_pol_Rpb5_N superfamily	 - 	 - 
Q#3701 - 6A5LF	specific	177755	70	155	2.74874e-44	141.93	PLN00152	PLN00152	N	cl14651
Q#3702 - 6A5LG	superfamily	240298	1	171	5.69109e-53	166.033	cl36519	PTZ00162 superfamily	 - 	 - 
Q#3702 - 6A5LG	multi-dom	224020	1	171	1.61337e-56	175.175	COG1095	RPB7	 - 	 - 
Q#3703 - 6A5LH	specific	335509	8	145	4.2968e-63	189.188	pfam03870	RNA_pol_Rpb8	 - 	cl02716
Q#3704 - 6A5LI	specific	259793	64	111	6.71252e-21	78.449	cd10508	Zn-ribbon_RPB9	 - 	cl02609
Q#3704 - 6A5LI	specific	197822	5	58	1.52957e-11	54.6985	smart00661	RPOL9	 - 	cl02717
Q#3704 - 6A5LI	multi-dom	224510	3	112	8.19162e-29	100.223	COG1594	RPB9	 - 	 - 
Q#3705 - 6A5LJ	specific	215034	1	70	4.06577e-36	115.624	PLN00032	PLN00032	 - 	cl00712
Q#3706 - 6A5LK	specific	132902	13	105	1.71757e-33	111.53	cd06926	RNAP_II_RPB11	 - 	cl11409
Q#3707 - 6A5LL	specific	128906	29	72	1.43103e-13	58.1347	smart00659	RPOLCX	 - 	cl00874
Q#3711 - 6A5La	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#3712 - 6A5Lb	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3713 - 6A5Lc	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3714 - 6A5Ld	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#3715 - 6A5Le	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#3716 - 6A5Lf	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3717 - 6A5Lg	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3718 - 6A5Lh	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#3719 - 6A5OA	specific	259848	15	854	0	1482.01	cd02733	RNAP_II_RPB1_N	 - 	cl19114
Q#3719 - 6A5OA	specific	132720	1037	1449	0	750.189	cd02584	RNAP_II_Rpb1_C	 - 	cl29012
Q#3719 - 6A5OA	specific	335973	874	1058	2.30647e-93	299.777	pfam04992	RNA_pol_Rpb1_6	 - 	cl04878
Q#3719 - 6A5OA	superfamily	318026	1632	1737	1.26238e-09	62.1699	cl29686	DUF4679 superfamily	C	 - 
Q#3720 - 6A5OB	specific	238353	30	1217	0	1135.37	cd00653	RNA_pol_B_RPB2	 - 	cl29917
Q#3721 - 6A5OC	specific	132909	5	265	2.37925e-138	391.196	cd07031	RNAP_II_RPB3	 - 	cl11409
Q#3721 - 6A5OC	multi-dom	214766	17	255	3.23339e-76	232.118	smart00662	RPOLD	 - 	 - 
Q#3722 - 6A5OD	superfamily	351189	18	185	4.8196e-32	112.004	cl00638	RNA_pol_Rpb4 superfamily	 - 	 - 
Q#3723 - 6A5OE	superfamily	356674	1	213	7.50305e-78	232.096	cl29798	RNA_pol_Rpb5_N superfamily	 - 	 - 
Q#3724 - 6A5OF	specific	177755	70	155	2.74874e-44	141.93	PLN00152	PLN00152	N	cl14651
Q#3725 - 6A5OG	superfamily	240298	1	171	5.69109e-53	166.033	cl36519	PTZ00162 superfamily	 - 	 - 
Q#3725 - 6A5OG	multi-dom	224020	1	171	1.61337e-56	175.175	COG1095	RPB7	 - 	 - 
Q#3726 - 6A5OH	specific	335509	8	145	4.2968e-63	189.188	pfam03870	RNA_pol_Rpb8	 - 	cl02716
Q#3727 - 6A5OI	specific	259793	64	111	6.71252e-21	78.449	cd10508	Zn-ribbon_RPB9	 - 	cl02609
Q#3727 - 6A5OI	specific	197822	5	58	1.52957e-11	54.6985	smart00661	RPOL9	 - 	cl02717
Q#3727 - 6A5OI	multi-dom	224510	3	112	8.19162e-29	100.223	COG1594	RPB9	 - 	 - 
Q#3728 - 6A5OJ	specific	215034	1	70	4.06577e-36	115.624	PLN00032	PLN00032	 - 	cl00712
Q#3729 - 6A5OK	specific	132902	13	105	1.71757e-33	111.53	cd06926	RNAP_II_RPB11	 - 	cl11409
Q#3730 - 6A5OL	specific	128906	29	72	1.43103e-13	58.1347	smart00659	RPOLCX	 - 	cl00874
Q#3734 - 6A5Oa	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#3735 - 6A5Ob	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3736 - 6A5Oc	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3737 - 6A5Od	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#3738 - 6A5Oe	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#3739 - 6A5Of	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3740 - 6A5Og	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3741 - 6A5Oh	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#3742 - 6A5PA	specific	259848	15	854	0	1482.01	cd02733	RNAP_II_RPB1_N	 - 	cl19114
Q#3742 - 6A5PA	specific	132720	1037	1449	0	750.189	cd02584	RNAP_II_Rpb1_C	 - 	cl29012
Q#3742 - 6A5PA	specific	335973	874	1058	2.30647e-93	299.777	pfam04992	RNA_pol_Rpb1_6	 - 	cl04878
Q#3742 - 6A5PA	superfamily	318026	1632	1737	1.26238e-09	62.1699	cl29686	DUF4679 superfamily	C	 - 
Q#3743 - 6A5PB	specific	238353	30	1217	0	1135.37	cd00653	RNA_pol_B_RPB2	 - 	cl29917
Q#3744 - 6A5PC	specific	132909	5	265	2.37925e-138	391.196	cd07031	RNAP_II_RPB3	 - 	cl11409
Q#3744 - 6A5PC	multi-dom	214766	17	255	3.23339e-76	232.118	smart00662	RPOLD	 - 	 - 
Q#3745 - 6A5PD	superfamily	351189	18	185	4.8196e-32	112.004	cl00638	RNA_pol_Rpb4 superfamily	 - 	 - 
Q#3746 - 6A5PE	superfamily	356674	1	213	7.50305e-78	232.096	cl29798	RNA_pol_Rpb5_N superfamily	 - 	 - 
Q#3747 - 6A5PF	specific	177755	70	155	2.74874e-44	141.93	PLN00152	PLN00152	N	cl14651
Q#3748 - 6A5PG	superfamily	240298	1	171	5.69109e-53	166.033	cl36519	PTZ00162 superfamily	 - 	 - 
Q#3748 - 6A5PG	multi-dom	224020	1	171	1.61337e-56	175.175	COG1095	RPB7	 - 	 - 
Q#3749 - 6A5PH	specific	335509	8	145	4.2968e-63	189.188	pfam03870	RNA_pol_Rpb8	 - 	cl02716
Q#3750 - 6A5PI	specific	259793	64	111	6.71252e-21	78.449	cd10508	Zn-ribbon_RPB9	 - 	cl02609
Q#3750 - 6A5PI	specific	197822	5	58	1.52957e-11	54.6985	smart00661	RPOL9	 - 	cl02717
Q#3750 - 6A5PI	multi-dom	224510	3	112	8.19162e-29	100.223	COG1594	RPB9	 - 	 - 
Q#3751 - 6A5PJ	specific	215034	1	70	4.06577e-36	115.624	PLN00032	PLN00032	 - 	cl00712
Q#3752 - 6A5PK	specific	132902	13	105	1.71757e-33	111.53	cd06926	RNAP_II_RPB11	 - 	cl11409
Q#3753 - 6A5PL	specific	128906	29	72	1.43103e-13	58.1347	smart00659	RPOLCX	 - 	cl00874
Q#3757 - 6A5Pa	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#3758 - 6A5Pb	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
