structureId,chainId,structureTitle,pdbDoi,entityId,ligandId,ligandName,InChI,InChIKey,hetId,IC50,deltaG,uniprotAcc,uniprotRecommendedName,uniprotAlternativeNames
"1M1A","J","LIGAND BINDING ALTERS THE STRUCTURE AND DYNAMICS OF NUCLEOSOMAL DNA","10.2210/pdb1m1a/pdb","1","IMT","4-AMINO-(1-METHYLIMIDAZOLE)-2-CARBOXYLIC ACID","InChI=1S/C5H7N3O2/c1-8-2-3(6)7-4(8)5(9)10/h2H,6H2,1H3,(H,9,10)","PPQDQYBXCYQCNH-UHFFFAOYSA-N","IMT","","","","",""
"1M1A","J","LIGAND BINDING ALTERS THE STRUCTURE AND DYNAMICS OF NUCLEOSOMAL DNA","10.2210/pdb1m1a/pdb","1","MN","MANGANESE (II) ION","InChI=1S/Mn/q+2","WAEMQWOKJMHJLA-UHFFFAOYSA-N","MN","","","","",""
"1M1A","J","LIGAND BINDING ALTERS THE STRUCTURE AND DYNAMICS OF NUCLEOSOMAL DNA","10.2210/pdb1m1a/pdb","1","PYB","4-AMINO-(1-METHYLPYRROLE)-2-CARBOXYLIC ACID","InChI=1S/C6H8N2O2/c1-8-3-4(7)2-5(8)6(9)10/h2-3H,7H2,1H3,(H,9,10)","MUEOQEUSJMFYHV-UHFFFAOYSA-N","PYB","","","","",""
"1S32","A","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","2","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P84233","Histone H3.2",""
"1S32","B","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","3","","","","","","","","P62799","Histone H4",""
"1S32","C","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","4","","","","","","","","P06897","Histone H2A type 1",""
"1S32","D","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","5","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P02281","Histone H2B 1.1",""
"1S32","E","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","2","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P84233","Histone H3.2",""
"1S32","E","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","2","MN","MANGANESE (II) ION","InChI=1S/Mn/q+2","WAEMQWOKJMHJLA-UHFFFAOYSA-N","MN","","","P84233","Histone H3.2",""
"1S32","F","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","3","","","","","","","","P62799","Histone H4",""
"1S32","G","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","4","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P06897","Histone H2A type 1",""
"1S32","H","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","5","","","","","","","","P02281","Histone H2B 1.1",""
"1S32","I","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","1","ABU","GAMMA-AMINO-BUTANOIC ACID","InChI=1S/C4H9NO2/c5-3-1-2-4(6)7/h1-3,5H2,(H,6,7)","BTCSSZJGUNDROE-UHFFFAOYSA-N","ABU","","","","",""
"1S32","I","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","1","BAL","BETA-ALANINE","InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2,4H2,(H,5,6)","UCMIRNVEIXFBKS-UHFFFAOYSA-N","BAL","","","","",""
"1S32","I","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","1","DIB","3-AMINO-(DIMETHYLPROPYLAMINE)","InChI=1S/C5H14N2/c1-7(2)5-3-4-6/h3-6H2,1-2H3","IUNMPGNGSSIWFP-UHFFFAOYSA-N","DIB","","","","",""
"1S32","I","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","1","IMT","4-AMINO-(1-METHYLIMIDAZOLE)-2-CARBOXYLIC ACID","InChI=1S/C5H7N3O2/c1-8-2-3(6)7-4(8)5(9)10/h2H,6H2,1H3,(H,9,10)","PPQDQYBXCYQCNH-UHFFFAOYSA-N","IMT","","","","",""
"1S32","I","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","1","MN","MANGANESE (II) ION","InChI=1S/Mn/q+2","WAEMQWOKJMHJLA-UHFFFAOYSA-N","MN","","","","",""
"1S32","I","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","1","PYB","4-AMINO-(1-METHYLPYRROLE)-2-CARBOXYLIC ACID","InChI=1S/C6H8N2O2/c1-8-3-4(7)2-5(8)6(9)10/h2-3H,7H2,1H3,(H,9,10)","MUEOQEUSJMFYHV-UHFFFAOYSA-N","PYB","","","","",""
"1S32","J","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","1","MN","MANGANESE (II) ION","InChI=1S/Mn/q+2","WAEMQWOKJMHJLA-UHFFFAOYSA-N","MN","","","","",""
"1S32","J","Molecular Recognition of the Nucleosomal 'Supergroove'","10.2210/pdb1s32/pdb","1","OGG","2-(2-CARBAMOYLMETHOXY-ETHOXY)-ACETAMIDE","InChI=1S/C6H12N2O4/c7-5(9)3-11-1-2-12-4-6(8)10/h1-4H2,(H2,7,9)(H2,8,10)","XEXSGNBDGFXDDF-UHFFFAOYSA-N","OGG","","","","",""
"1TZY","A","Crystal Structure of the Core-Histone Octamer to 1.90 Angstrom Resolution","10.2210/pdb1tzy/pdb","1","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P02263","Histone H2A-IV",""
"1TZY","A","Crystal Structure of the Core-Histone Octamer to 1.90 Angstrom Resolution","10.2210/pdb1tzy/pdb","1","PO4","PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","PO4","","","P02263","Histone H2A-IV",""
"1TZY","B","Crystal Structure of the Core-Histone Octamer to 1.90 Angstrom Resolution","10.2210/pdb1tzy/pdb","2","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P0C1H5","Histone H2B 7","H2B VII"
"1TZY","B","Crystal Structure of the Core-Histone Octamer to 1.90 Angstrom Resolution","10.2210/pdb1tzy/pdb","2","PO4","PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","PO4","","","P0C1H5","Histone H2B 7","H2B VII"
"1TZY","C","Crystal Structure of the Core-Histone Octamer to 1.90 Angstrom Resolution","10.2210/pdb1tzy/pdb","3","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P84229","Histone H3.2","Histone H3 class I"
"1TZY","C","Crystal Structure of the Core-Histone Octamer to 1.90 Angstrom Resolution","10.2210/pdb1tzy/pdb","3","PO4","PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","PO4","","","P84229","Histone H3.2","Histone H3 class I"
"1TZY","D","Crystal Structure of the Core-Histone Octamer to 1.90 Angstrom Resolution","10.2210/pdb1tzy/pdb","4","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P62801","Histone H4",""
"1TZY","E","Crystal Structure of the Core-Histone Octamer to 1.90 Angstrom Resolution","10.2210/pdb1tzy/pdb","1","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P02263","Histone H2A-IV",""
"1TZY","E","Crystal Structure of the Core-Histone Octamer to 1.90 Angstrom Resolution","10.2210/pdb1tzy/pdb","1","PO4","PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","PO4","","","P02263","Histone H2A-IV",""
"1TZY","F","Crystal Structure of the Core-Histone Octamer to 1.90 Angstrom Resolution","10.2210/pdb1tzy/pdb","2","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P0C1H5","Histone H2B 7","H2B VII"
"1TZY","G","Crystal Structure of the Core-Histone Octamer to 1.90 Angstrom Resolution","10.2210/pdb1tzy/pdb","3","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P84229","Histone H3.2","Histone H3 class I"
"1TZY","H","Crystal Structure of the Core-Histone Octamer to 1.90 Angstrom Resolution","10.2210/pdb1tzy/pdb","4","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P62801","Histone H4",""
"1ZLA","A","X-ray Structure of a Kaposi's sarcoma herpesvirus LANA peptide bound to the nucleosomal core","10.2210/pdb1zla/pdb","2","","","","","","","","P84233","Histone H3.2",""
"1ZLA","B","X-ray Structure of a Kaposi's sarcoma herpesvirus LANA peptide bound to the nucleosomal core","10.2210/pdb1zla/pdb","3","","","","","","","","P62799","Histone H4",""
"1ZLA","C","X-ray Structure of a Kaposi's sarcoma herpesvirus LANA peptide bound to the nucleosomal core","10.2210/pdb1zla/pdb","4","","","","","","","","P06897","Histone H2A type 1",""
"1ZLA","D","X-ray Structure of a Kaposi's sarcoma herpesvirus LANA peptide bound to the nucleosomal core","10.2210/pdb1zla/pdb","5","","","","","","","","P02281","Histone H2B 1.1",""
"1ZLA","E","X-ray Structure of a Kaposi's sarcoma herpesvirus LANA peptide bound to the nucleosomal core","10.2210/pdb1zla/pdb","2","","","","","","","","P84233","Histone H3.2",""
"1ZLA","F","X-ray Structure of a Kaposi's sarcoma herpesvirus LANA peptide bound to the nucleosomal core","10.2210/pdb1zla/pdb","3","","","","","","","","P62799","Histone H4",""
"1ZLA","G","X-ray Structure of a Kaposi's sarcoma herpesvirus LANA peptide bound to the nucleosomal core","10.2210/pdb1zla/pdb","4","","","","","","","","P06897","Histone H2A type 1",""
"1ZLA","H","X-ray Structure of a Kaposi's sarcoma herpesvirus LANA peptide bound to the nucleosomal core","10.2210/pdb1zla/pdb","5","","","","","","","","P02281","Histone H2B 1.1",""
"1ZLA","I","X-ray Structure of a Kaposi's sarcoma herpesvirus LANA peptide bound to the nucleosomal core","10.2210/pdb1zla/pdb","1","","","","","","","","","",""
"1ZLA","J","X-ray Structure of a Kaposi's sarcoma herpesvirus LANA peptide bound to the nucleosomal core","10.2210/pdb1zla/pdb","1","","","","","","","","","",""
"1ZLA","K","X-ray Structure of a Kaposi's sarcoma herpesvirus LANA peptide bound to the nucleosomal core","10.2210/pdb1zla/pdb","6","","","","","","","","Q9DUM3","",""
"2ARO","A","Crystal Structure Of The Native Histone Octamer To 2.1 Angstrom Resolution, Crystalised In The Presence Of S-Nitrosoglutathione","10.2210/pdb2aro/pdb","1","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P02263","Histone H2A-IV",""
"2ARO","A","Crystal Structure Of The Native Histone Octamer To 2.1 Angstrom Resolution, Crystalised In The Presence Of S-Nitrosoglutathione","10.2210/pdb2aro/pdb","1","PO4","PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","PO4","","","P02263","Histone H2A-IV",""
"2ARO","B","Crystal Structure Of The Native Histone Octamer To 2.1 Angstrom Resolution, Crystalised In The Presence Of S-Nitrosoglutathione","10.2210/pdb2aro/pdb","2","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P0C1H3","Histone H2B 1/2/3/4/6","H2B I#H2B II#H2B III#H2B IV#H2B VI"
"2ARO","B","Crystal Structure Of The Native Histone Octamer To 2.1 Angstrom Resolution, Crystalised In The Presence Of S-Nitrosoglutathione","10.2210/pdb2aro/pdb","2","PO4","PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","PO4","","","P0C1H3","Histone H2B 1/2/3/4/6","H2B I#H2B II#H2B III#H2B IV#H2B VI"
"2ARO","C","Crystal Structure Of The Native Histone Octamer To 2.1 Angstrom Resolution, Crystalised In The Presence Of S-Nitrosoglutathione","10.2210/pdb2aro/pdb","3","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P84229","Histone H3.2","Histone H3 class I"
"2ARO","C","Crystal Structure Of The Native Histone Octamer To 2.1 Angstrom Resolution, Crystalised In The Presence Of S-Nitrosoglutathione","10.2210/pdb2aro/pdb","3","PO4","PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","PO4","","","P84229","Histone H3.2","Histone H3 class I"
"2ARO","D","Crystal Structure Of The Native Histone Octamer To 2.1 Angstrom Resolution, Crystalised In The Presence Of S-Nitrosoglutathione","10.2210/pdb2aro/pdb","4","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P62801","Histone H4",""
"2ARO","E","Crystal Structure Of The Native Histone Octamer To 2.1 Angstrom Resolution, Crystalised In The Presence Of S-Nitrosoglutathione","10.2210/pdb2aro/pdb","1","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P02263","Histone H2A-IV",""
"2ARO","E","Crystal Structure Of The Native Histone Octamer To 2.1 Angstrom Resolution, Crystalised In The Presence Of S-Nitrosoglutathione","10.2210/pdb2aro/pdb","1","PO4","PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","PO4","","","P02263","Histone H2A-IV",""
"2ARO","F","Crystal Structure Of The Native Histone Octamer To 2.1 Angstrom Resolution, Crystalised In The Presence Of S-Nitrosoglutathione","10.2210/pdb2aro/pdb","2","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P0C1H3","Histone H2B 1/2/3/4/6","H2B I#H2B II#H2B III#H2B IV#H2B VI"
"2ARO","G","Crystal Structure Of The Native Histone Octamer To 2.1 Angstrom Resolution, Crystalised In The Presence Of S-Nitrosoglutathione","10.2210/pdb2aro/pdb","3","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P84229","Histone H3.2","Histone H3 class I"
"2ARO","H","Crystal Structure Of The Native Histone Octamer To 2.1 Angstrom Resolution, Crystalised In The Presence Of S-Nitrosoglutathione","10.2210/pdb2aro/pdb","4","CL","CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","CL","","","P62801","Histone H4",""
"2HIO","A","HISTONE OCTAMER (CHICKEN), CHROMOSOMAL PROTEIN","10.2210/pdb2hio/pdb","1","","","","","","","","P02263","Histone H2A-IV",""
"2HIO","B","HISTONE OCTAMER (CHICKEN), CHROMOSOMAL PROTEIN","10.2210/pdb2hio/pdb","2","","","","","","","","P0C1H5","Histone H2B 7","H2B VII"
"2HIO","C","HISTONE OCTAMER (CHICKEN), CHROMOSOMAL PROTEIN","10.2210/pdb2hio/pdb","3","","","","","","","","P84229","Histone H3.2","Histone H3 class I"
"2HIO","D","HISTONE OCTAMER (CHICKEN), CHROMOSOMAL PROTEIN","10.2210/pdb2hio/pdb","4","","","","","","","","P62801","Histone H4",""
"3C9K","A","Model of Histone Octamer Tubular Crystals","10.2210/pdb3c9k/pdb","1","","","","","","","","P02263","Histone H2A-IV",""
"3C9K","B","Model of Histone Octamer Tubular Crystals","10.2210/pdb3c9k/pdb","2","","","","","","","","P0C1H5","Histone H2B 7","H2B VII"
"3C9K","C","Model of Histone Octamer Tubular Crystals","10.2210/pdb3c9k/pdb","3","","","","","","","","P84229","Histone H3.2","Histone H3 class I"
"3C9K","D","Model of Histone Octamer Tubular Crystals","10.2210/pdb3c9k/pdb","4","","","","","","","","P62801","Histone H4",""
"3C9K","E","Model of Histone Octamer Tubular Crystals","10.2210/pdb3c9k/pdb","1","","","","","","","","P02263","Histone H2A-IV",""
"3C9K","F","Model of Histone Octamer Tubular Crystals","10.2210/pdb3c9k/pdb","2","","","","","","","","P0C1H5","Histone H2B 7","H2B VII"
"3C9K","G","Model of Histone Octamer Tubular Crystals","10.2210/pdb3c9k/pdb","3","","","","","","","","P84229","Histone H3.2","Histone H3 class I"
"3C9K","H","Model of Histone Octamer Tubular Crystals","10.2210/pdb3c9k/pdb","4","","","","","","","","P62801","Histone H4",""
"4J8U","A","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8u/pdb","1","","","","","","","","P84233","Histone H3.2",""
"4J8U","B","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8u/pdb","2","","","","","","","","P62799","Histone H4",""
"4J8U","C","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8u/pdb","3","","","","","","","","P06897","Histone H2A type 1",""
"4J8U","D","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8u/pdb","4","ELJ","chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","InChI=1S/C12H10N2S.C10H14.ClH.Os/c15-12(11-8-4-5-9-13-11)14-10-6-2-1-3-7-10;1-8(2)10-6-4-9(3)5-7-10;;/h1-9H,(H,14,15);4-8H,1-3H3;1H;/q;;;+1/p-1","CSBMINAMHOZLQK-UHFFFAOYSA-M","ELJ","","","P02281","Histone H2B 1.1",""
"4J8U","D","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8u/pdb","4","SO4","SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","SO4","","","P02281","Histone H2B 1.1",""
"4J8U","E","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8u/pdb","1","MG","MAGNESIUM ION","InChI=1S/Mg/q+2","JLVVSXFLKOJNIY-UHFFFAOYSA-N","MG","","","P84233","Histone H3.2",""
"4J8U","F","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8u/pdb","2","","","","","","","","P62799","Histone H4",""
"4J8U","G","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8u/pdb","3","","","","","","","","P06897","Histone H2A type 1",""
"4J8U","H","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8u/pdb","4","ELJ","chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","InChI=1S/C12H10N2S.C10H14.ClH.Os/c15-12(11-8-4-5-9-13-11)14-10-6-2-1-3-7-10;1-8(2)10-6-4-9(3)5-7-10;;/h1-9H,(H,14,15);4-8H,1-3H3;1H;/q;;;+1/p-1","CSBMINAMHOZLQK-UHFFFAOYSA-M","ELJ","","","P02281","Histone H2B 1.1",""
"4J8U","H","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8u/pdb","4","SO4","SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","SO4","","","P02281","Histone H2B 1.1",""
"4J8U","I","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8u/pdb","5","","","","","","","","","",""
"4J8U","J","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8u/pdb","6","","","","","","","","","",""
"4J8V","A","X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)","10.2210/pdb4j8v/pdb","1","","","","","","","","P84233","Histone H3.2",""
"4J8V","B","X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)","10.2210/pdb4j8v/pdb","2","","","","","","","","P62799","Histone H4",""
"4J8V","C","X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)","10.2210/pdb4j8v/pdb","3","","","","","","","","P06897","Histone H2A type 1",""
"4J8V","D","X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)","10.2210/pdb4j8v/pdb","4","RU7","PARA-CYMENE RUTHENIUM CHLORIDE","InChI=1S/C10H14.2ClH.Ru/c1-8(2)10-6-4-9(3)5-7-10;;;/h4-8H,1-3H3;2*1H;/q;;;+2/p-2","UCXDWSTYBSBFFB-UHFFFAOYSA-L","RU7","","","P02281","Histone H2B 1.1",""
"4J8V","D","X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)","10.2210/pdb4j8v/pdb","4","SO4","SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","SO4","","","P02281","Histone H2B 1.1",""
"4J8V","E","X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)","10.2210/pdb4j8v/pdb","1","MG","MAGNESIUM ION","InChI=1S/Mg/q+2","JLVVSXFLKOJNIY-UHFFFAOYSA-N","MG","","","P84233","Histone H3.2",""
"4J8V","F","X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)","10.2210/pdb4j8v/pdb","2","","","","","","","","P62799","Histone H4",""
"4J8V","G","X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)","10.2210/pdb4j8v/pdb","3","","","","","","","","P06897","Histone H2A type 1",""
"4J8V","H","X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)","10.2210/pdb4j8v/pdb","4","RU7","PARA-CYMENE RUTHENIUM CHLORIDE","InChI=1S/C10H14.2ClH.Ru/c1-8(2)10-6-4-9(3)5-7-10;;;/h4-8H,1-3H3;2*1H;/q;;;+2/p-2","UCXDWSTYBSBFFB-UHFFFAOYSA-L","RU7","","","P02281","Histone H2B 1.1",""
"4J8V","H","X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)","10.2210/pdb4j8v/pdb","4","SO4","SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","SO4","","","P02281","Histone H2B 1.1",""
"4J8V","I","X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)","10.2210/pdb4j8v/pdb","5","","","","","","","","","",""
"4J8V","J","X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)","10.2210/pdb4j8v/pdb","6","","","","","","","","","",""
"4J8W","A","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8w/pdb","1","","","","","","","","P84233","Histone H3.2",""
"4J8W","B","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8w/pdb","2","","","","","","","","P62799","Histone H4",""
"4J8W","C","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8w/pdb","3","","","","","","","","P06897","Histone H2A type 1",""
"4J8W","D","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8w/pdb","4","1MK","chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)","InChI=1S/C12H9FN2S.C10H14.ClH.Os/c13-9-4-6-10(7-5-9)15-12(16)11-3-1-2-8-14-11;1-8(2)10-6-4-9(3)5-7-10;;/h1-8H,(H,15,16);4-8H,1-3H3;1H;/q;;;+1/p-1","BSRBCHDQAAJOCM-UHFFFAOYSA-M","1MK","","","P02281","Histone H2B 1.1",""
"4J8W","D","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8w/pdb","4","SO4","SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","SO4","","","P02281","Histone H2B 1.1",""
"4J8W","E","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8w/pdb","1","MG","MAGNESIUM ION","InChI=1S/Mg/q+2","JLVVSXFLKOJNIY-UHFFFAOYSA-N","MG","","","P84233","Histone H3.2",""
"4J8W","F","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8w/pdb","2","","","","","","","","P62799","Histone H4",""
"4J8W","G","X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)","10.2210/pdb4j8w/pdb","3","","","","","","","","P06897","Histone H2A type 1",""
