structureId	chainId	structureTitle	depositionDate	uniprotAcc	uniprotRecommendedName
5WLF	A	Crystal structure of the apo PPS PHD finger	2017-07-26	Q9VG78	NA
5WPB	A	Crystal structure of fragment 3-(3-(pyridin-2-ylmethoxy)quinoxalin-2-yl)propanoic acid bound in the ubiquitin binding pocket of the HDAC6 zinc-finger domain	2017-08-04	Q9UBN7	Histone deacetylase 6
5WQZ	A	Solution structure of a histone binding domain	2016-11-29	Q382J7	NA
5WUK	B	Crystal structure of EED [G255D] in complex with EZH2 peptide and EED226 compound	2016-12-19	Q15910	Histone-lysine N-methyltransferase EZH2
5WUK	A	Crystal structure of EED [G255D] in complex with EZH2 peptide and EED226 compound	2016-12-19	O75530	Polycomb protein EED
5WVO	C	Crystal structure of DNMT1 RFTS domain in complex with K18/K23 mono-ubiquitylated histone H3	2016-12-28	P26358	DNA (cytosine-5)-methyltransferase 1
5WVO	D	Crystal structure of DNMT1 RFTS domain in complex with K18/K23 mono-ubiquitylated histone H3	2016-12-28	P68431	Histone H3.1
5WVO	A	Crystal structure of DNMT1 RFTS domain in complex with K18/K23 mono-ubiquitylated histone H3	2016-12-28	P62979	Ubiquitin-40S ribosomal protein S27a
5WVO	B	Crystal structure of DNMT1 RFTS domain in complex with K18/K23 mono-ubiquitylated histone H3	2016-12-28	P62979	Ubiquitin-40S ribosomal protein S27a
5WW0	A	Crystal structure of Set7, a novel histone methyltransferase in Schizossacharomyces pombe	2016-12-30	Q9Y7Q6	SET domain-containing protein 7
5WW0	B	Crystal structure of Set7, a novel histone methyltransferase in Schizossacharomyces pombe	2016-12-30	Q9Y7Q6	SET domain-containing protein 7
5WXG	P	Structure of TAF PHD finger domain binds to H3(1-15)K4ac	2017-01-07	P68431	Histone H3.1
5WXG	A	Structure of TAF PHD finger domain binds to H3(1-15)K4ac	2017-01-07	Q5VWG9	Transcription initiation factor TFIID subunit 3
5WXH	D	Crystal structure of TAF3 PHD finger bound to H3K4me3	2017-01-07	P68431	Histone H3.1
5WXH	P	Crystal structure of TAF3 PHD finger bound to H3K4me3	2017-01-07	P68431	Histone H3.1
5WXH	A	Crystal structure of TAF3 PHD finger bound to H3K4me3	2017-01-07	Q5VWG9	Transcription initiation factor TFIID subunit 3
5WXH	C	Crystal structure of TAF3 PHD finger bound to H3K4me3	2017-01-07	Q5VWG9	Transcription initiation factor TFIID subunit 3
5WYJ	3G	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P39990	13 kDa ribonucleoprotein-associated protein
5WYJ	3H	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P39990	13 kDa ribonucleoprotein-associated protein
5WYJ	SC	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P33442	40S ribosomal protein S1-A
5WYJ	SM	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P0CX47	40S ribosomal protein S11-A
5WYJ	SN	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P48589	40S ribosomal protein S12
5WYJ	SO	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P05756	40S ribosomal protein S13
5WYJ	SP	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P06367	40S ribosomal protein S14-A
5WYJ	SR	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P0CX51	40S ribosomal protein S16-A
5WYJ	SX	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P0C0W1	40S ribosomal protein S22-A
5WYJ	SY	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P0CX29	40S ribosomal protein S23-A
5WYJ	SZ	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P0CX31	40S ribosomal protein S24-A
5WYJ	Sc	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P35997	40S ribosomal protein S27-A
5WYJ	Sd	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q3E7X9	40S ribosomal protein S28-A
5WYJ	Sf	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P0CX33	40S ribosomal protein S30-A
5WYJ	SF	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P0CX35	40S ribosomal protein S4-A
5WYJ	SG	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P26783	40S ribosomal protein S5
5WYJ	SH	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P0CX37	40S ribosomal protein S6-A
5WYJ	SI	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P26786	40S ribosomal protein S7-A
5WYJ	SJ	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P0CX39	40S ribosomal protein S8-A
5WYJ	SK	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	O13516	40S ribosomal protein S9-A
5WYJ	E3	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P38333	Essential nuclear protein 1
5WYJ	K1	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P25586	KRR1 small subunit processome component
5WYJ	3D	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q12460	Nucleolar protein 56
5WYJ	3E	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q12499	Nucleolar protein 58
5WYJ	BA	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P25635	Periodic tryptophan protein 2
5WYJ	P1	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q99216	Pre-rRNA-processing protein PNO1
5WYJ	E1	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q06287	Ribosomal RNA small subunit methyltransferase NEP1
5WYJ	E2	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q06287	Ribosomal RNA small subunit methyltransferase NEP1
5WYJ	CA	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P25368	Ribosomal RNA-processing protein 7
5WYJ	3F	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q06506	Ribosomal RNA-processing protein 9
5WYJ	B1	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q08965	Ribosome biogenesis protein BMS1
5WYJ	U5	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P36144	Ribosome biogenesis protein UTP30
5WYJ	R1	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q08096	RNA 3'-terminal phosphate cyclase-like protein
5WYJ	3B	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P15646	rRNA 2'-O-methyltransferase fibrillarin
5WYJ	3C	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P15646	rRNA 2'-O-methyltransferase fibrillarin
5WYJ	R2	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q05022	rRNA biogenesis protein RRP5
5WYJ	U4	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q05498	rRNA-processing protein FCF1
5WYJ	MA	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P32899	U3 small nucleolar ribonucleoprotein protein IMP3
5WYJ	MB	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P53941	U3 small nucleolar ribonucleoprotein protein IMP4
5WYJ	AE	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P42945	U3 small nucleolar RNA-associated protein 10
5WYJ	BB	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q12220	U3 small nucleolar RNA-associated protein 12
5WYJ	BC	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q05946	U3 small nucleolar RNA-associated protein 13
5WYJ	BD	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P40362	U3 small nucleolar RNA-associated protein 18
5WYJ	BE	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	Q06078	U3 small nucleolar RNA-associated protein 21
5WYJ	CB	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P53254	U3 small nucleolar RNA-associated protein 22
5WYJ	MC	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P47083	U3 small nucleolar RNA-associated protein MPP10
5WYJ	Sg	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	P05759	Ubiquitin-40S ribosomal protein S31
5WYJ	3A	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	5A	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	AA	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	AB	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	AC	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	AD	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	AF	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	AG	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	E4	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	S1	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	SA	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	U1	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	U2	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	U3	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	UA	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	UB	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYJ	UC	Cryo-EM structure of the 90S small subunit pre-ribosome (Dhr1-depleted, Enp1-TAP, state 1)	2017-01-13	NA	NA
5WYK	3G	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P39990	13 kDa ribonucleoprotein-associated protein
5WYK	3H	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P39990	13 kDa ribonucleoprotein-associated protein
5WYK	SC	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P33442	40S ribosomal protein S1-A
5WYK	SM	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P0CX47	40S ribosomal protein S11-A
5WYK	SO	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P05756	40S ribosomal protein S13
5WYK	SP	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P06367	40S ribosomal protein S14-A
5WYK	SR	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P0CX51	40S ribosomal protein S16-A
5WYK	SX	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P0C0W1	40S ribosomal protein S22-A
5WYK	SY	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P0CX29	40S ribosomal protein S23-A
5WYK	SZ	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P0CX31	40S ribosomal protein S24-A
5WYK	Sc	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P35997	40S ribosomal protein S27-A
5WYK	Sd	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q3E7X9	40S ribosomal protein S28-A
5WYK	Sf	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P0CX33	40S ribosomal protein S30-A
5WYK	SF	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P0CX35	40S ribosomal protein S4-A
5WYK	SG	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P26783	40S ribosomal protein S5
5WYK	SI	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P26786	40S ribosomal protein S7-A
5WYK	SJ	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P0CX39	40S ribosomal protein S8-A
5WYK	SK	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	O13516	40S ribosomal protein S9-A
5WYK	K1	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P25586	KRR1 small subunit processome component
5WYK	3D	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q12460	Nucleolar protein 56
5WYK	3E	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q12499	Nucleolar protein 58
5WYK	BA	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P25635	Periodic tryptophan protein 2
5WYK	P1	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q99216	Pre-rRNA-processing protein PNO1
5WYK	E1	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q06287	Ribosomal RNA small subunit methyltransferase NEP1
5WYK	E2	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q06287	Ribosomal RNA small subunit methyltransferase NEP1
5WYK	CA	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P25368	Ribosomal RNA-processing protein 7
5WYK	3F	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q06506	Ribosomal RNA-processing protein 9
5WYK	B1	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q08965	Ribosome biogenesis protein BMS1
5WYK	U5	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P36144	Ribosome biogenesis protein UTP30
5WYK	R1	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q08096	RNA 3'-terminal phosphate cyclase-like protein
5WYK	3B	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P15646	rRNA 2'-O-methyltransferase fibrillarin
5WYK	3C	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P15646	rRNA 2'-O-methyltransferase fibrillarin
5WYK	U4	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q05498	rRNA-processing protein FCF1
5WYK	MA	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P32899	U3 small nucleolar ribonucleoprotein protein IMP3
5WYK	MB	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P53941	U3 small nucleolar ribonucleoprotein protein IMP4
5WYK	AE	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P42945	U3 small nucleolar RNA-associated protein 10
5WYK	BB	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q12220	U3 small nucleolar RNA-associated protein 12
5WYK	BC	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q05946	U3 small nucleolar RNA-associated protein 13
5WYK	BD	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P40362	U3 small nucleolar RNA-associated protein 18
5WYK	BE	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	Q06078	U3 small nucleolar RNA-associated protein 21
5WYK	CB	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P53254	U3 small nucleolar RNA-associated protein 22
5WYK	MC	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	P47083	U3 small nucleolar RNA-associated protein MPP10
5WYK	3A	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	5A	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	AA	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	AB	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	AC	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	AD	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	AF	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	AG	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	E4	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	S1	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	SA	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	U1	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	U2	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	UA	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	UB	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5WYK	UC	Cryo-EM structure of the 90S small subunit pre-ribosome (Mtr4-depleted, Enp1-TAP)	2017-01-13	NA	NA
5X0X	C	Complex of Snf2-Nucleosome complex with Snf2 bound to position +6 of the nucleosome	2017-01-23	P06897	Histone H2A type 1
5X0X	G	Complex of Snf2-Nucleosome complex with Snf2 bound to position +6 of the nucleosome	2017-01-23	P06897	Histone H2A type 1
5X0X	D	Complex of Snf2-Nucleosome complex with Snf2 bound to position +6 of the nucleosome	2017-01-23	P02281	Histone H2B 1.1
