structureId,chainId,compound,source,uniprotAcc,uniprotRecommendedName
"6HVA","Q","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"6HVA","R","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"6HVA","S","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"6HVA","T","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"6HVA","U","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"6HVA","V","Proteasome subunit beta type-10,Proteasome subunit beta type-2","Saccharomyces cerevisiae,Homo sapiens","P25043#P40306","P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10"
"6HVA","W","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"6HVA","X","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"6HVA","Y","Proteasome subunit beta type-5","Saccharomyces cerevisiae","P30656","Proteasome subunit beta type-5"
"6HVA","Z","Proteasome subunit beta type-6","Saccharomyces cerevisiae","P23724","Proteasome subunit beta type-6"
"6HVA","a","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"6HVA","b","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"6HVR","A","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"6HVR","B","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"6HVR","C","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"6HVR","D","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"6HVR","E","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"6HVR","F","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"6HVR","G","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"6HVR","H","Proteasome subunit beta type-10,Proteasome subunit beta type-2","Saccharomyces cerevisiae,Homo sapiens","P25043#P40306","P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10"
"6HVR","I","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"6HVR","J","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"6HVR","K","Proteasome subunit beta type-5","Saccharomyces cerevisiae","P30656","Proteasome subunit beta type-5"
"6HVR","L","Proteasome subunit beta type-6","Saccharomyces cerevisiae","P23724","Proteasome subunit beta type-6"
"6HVR","M","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"6HVR","N","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"6HVR","O","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"6HVR","P","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"6HVR","Q","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"6HVR","R","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"6HVR","S","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"6HVR","T","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"6HVR","U","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"6HVR","V","Proteasome subunit beta type-10,Proteasome subunit beta type-2","Saccharomyces cerevisiae,Homo sapiens","P25043#P40306","P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10"
"6HVR","W","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"6HVR","X","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"6HVR","Y","Proteasome subunit beta type-5","Saccharomyces cerevisiae","P30656","Proteasome subunit beta type-5"
"6HVR","Z","Proteasome subunit beta type-6","Saccharomyces cerevisiae","P23724","Proteasome subunit beta type-6"
"6HVR","a","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"6HVR","b","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"6HVS","A","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"6HVS","B","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"6HVS","C","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"6HVS","D","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"6HVS","E","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"6HVS","F","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"6HVS","G","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"6HVS","H","Proteasome subunit beta type-10,Proteasome subunit beta type-2","Saccharomyces cerevisiae,Homo sapiens","P25043#P40306","P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10"
"6HVS","I","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"6HVS","J","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"6HVS","K","Proteasome subunit beta type-5","Saccharomyces cerevisiae","P30656","Proteasome subunit beta type-5"
"6HVS","L","Proteasome subunit beta type-6","Saccharomyces cerevisiae","P23724","Proteasome subunit beta type-6"
"6HVS","M","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"6HVS","N","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"6HVS","O","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"6HVS","P","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"6HVS","Q","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"6HVS","R","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"6HVS","S","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"6HVS","T","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"6HVS","U","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"6HVS","V","Proteasome subunit beta type-10,Proteasome subunit beta type-2","Saccharomyces cerevisiae,Homo sapiens","P25043#P40306","P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10"
"6HVS","W","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"6HVS","X","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"6HVS","Y","Proteasome subunit beta type-5","Saccharomyces cerevisiae","P30656","Proteasome subunit beta type-5"
"6HVS","Z","Proteasome subunit beta type-6","Saccharomyces cerevisiae","P23724","Proteasome subunit beta type-6"
"6HVS","a","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"6HVS","b","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"6HVT","A","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"6HVT","B","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"6HVT","C","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"6HVT","D","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"6HVT","E","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"6HVT","F","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"6HVT","G","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"6HVT","H","Proteasome subunit beta type-10,Proteasome subunit beta type-2","Saccharomyces cerevisiae,Homo sapiens","P25043#P40306","P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10"
"6HVT","I","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"6HVT","J","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"6HVT","K","Proteasome subunit beta type-5","Saccharomyces cerevisiae","P30656","Proteasome subunit beta type-5"
"6HVT","L","Proteasome subunit beta type-6","Saccharomyces cerevisiae","P23724","Proteasome subunit beta type-6"
"6HVT","M","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"6HVT","N","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"6HVT","O","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"6HVT","P","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"6HVT","Q","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"6HVT","R","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"6HVT","S","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"6HVT","T","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"6HVT","U","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"6HVT","V","Proteasome subunit beta type-10,Proteasome subunit beta type-2","Saccharomyces cerevisiae,Homo sapiens","P25043#P40306","P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10"
"6HVT","W","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"6HVT","X","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"6HVT","Y","Proteasome subunit beta type-5","Saccharomyces cerevisiae","P30656","Proteasome subunit beta type-5"
"6HVT","Z","Proteasome subunit beta type-6","Saccharomyces cerevisiae","P23724","Proteasome subunit beta type-6"
"6HVT","a","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"6HVT","b","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"6HVU","A","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"6HVU","B","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"6HVU","C","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"6HVU","D","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"6HVU","E","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"6HVU","F","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"6HVU","G","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"6HVU","H","Proteasome subunit beta type-10,Proteasome subunit beta type-2","Saccharomyces cerevisiae,Homo sapiens","P25043#P40306","P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10"
"6HVU","I","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"6HVU","J","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"6HVU","K","Proteasome subunit beta type-5","Saccharomyces cerevisiae","P30656","Proteasome subunit beta type-5"
"6HVU","L","Proteasome subunit beta type-6","Saccharomyces cerevisiae","P23724","Proteasome subunit beta type-6"
"6HVU","M","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"6HVU","N","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"6HVU","O","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"6HVU","P","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"6HVU","Q","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"6HVU","R","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"6HVU","S","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"6HVU","T","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"6HVU","U","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"6HVU","V","Proteasome subunit beta type-10,Proteasome subunit beta type-2","Saccharomyces cerevisiae,Homo sapiens","P25043#P40306","P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10"
"6HVU","W","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"6HVU","X","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"6HVU","Y","Proteasome subunit beta type-5","Saccharomyces cerevisiae","P30656","Proteasome subunit beta type-5"
"6HVU","Z","Proteasome subunit beta type-6","Saccharomyces cerevisiae","P23724","Proteasome subunit beta type-6"
"6HVU","a","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"6HVU","b","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"6HVV","A","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"6HVV","B","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"6HVV","C","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"6HVV","D","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"6HVV","E","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"6HVV","F","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"6HVV","G","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"6HVV","H","Proteasome subunit beta type-10,Proteasome subunit beta type-2","Saccharomyces cerevisiae,Homo sapiens","P25043#P40306","P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10"
"6HVV","I","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"6HVV","J","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"6HVV","K","Proteasome subunit beta type-5","Saccharomyces cerevisiae","P30656","Proteasome subunit beta type-5"
"6HVV","L","Proteasome subunit beta type-6","Saccharomyces cerevisiae","P23724","Proteasome subunit beta type-6"
"6HVV","M","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"6HVV","N","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
